LotFrontage,LotArea,MasVnrArea,HeatingQC,LowQualFinSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,GarageCars,SalePrice,MSSubClass__30,MSSubClass__50,MSSubClass__60,MSSubClass__70,MSSubClass__80,MSSubClass__90,MSSubClass__120,MSSubClass__160,MSSubClass__Other,MSZoning__Other,MSZoning__RL,MSZoning__RM,LotShape__Other,LotShape__Reg,LandContour__NotLvl,LotConfig__CulDSac,LotConfig__Inside,LotConfig__Other,Neighborhood__Blueste,Neighborhood__BrDale,Neighborhood__BrkSide,Neighborhood__ClearCr,Neighborhood__CollgCr,Neighborhood__Crawfor,Neighborhood__Edwards,Neighborhood__Gilbert,Neighborhood__IDOTRR,Neighborhood__MeadowV,Neighborhood__Mitchel,Neighborhood__NAmes,Neighborhood__NPkVill,Neighborhood__NWAmes,Neighborhood__NoRidge,Neighborhood__NridgHt,Neighborhood__OldTown,Neighborhood__SWISU,Neighborhood__Sawyer,Neighborhood__SawyerW,Neighborhood__Somerst,Neighborhood__StoneBr,Neighborhood__Timber,Neighborhood__Veenker,Condition1__Feedr,Condition1__Norm,Condition1__Other,OverallQualCond,Age,Rem_Age,RoofStyle__Hip,RoofStyle__Other,RoofMatl__NotShingle,Exterior1st__CemntBd,Exterior1st__HdBoard,Exterior1st__MetalSd,Exterior1st__Other,Exterior1st__VinylSd,Exterior1st__Wood,Exterior2nd__BrkFace,Exterior2nd__CmentBd,Exterior2nd__HdBoard,Exterior2nd__MetalSd,Exterior2nd__Other,Exterior2nd__VinylSd,Exterior2nd__Wd Shng,Exterior2nd__Wood,MasVnrType__None,MasVnrType__Stone,ExterQualCond,Foundation__CBlock,Foundation__PConc,Foundation__Slab,Foundation__Stone,Foundation__Wood,Bsmt_Score,Heating__NotGasA,CentralAir_Bin,Electrical__SBrkr,TotalSF,TotalBath,KitchenScore,Functional__nonFunc,Fireplace_Score,GarageType__Detchd,GarageType__Other,Gar_Age,GarageFinish__RFn,GarageFinish__Unf,GarageScore,PavedDrive__P,PavedDrive__Y,Porch_Deck_SF,PoolScore,Shed,MoSold__2,MoSold__3,MoSold__4,MoSold__5,MoSold__6,MoSold__7,MoSold__8,MoSold__9,MoSold__10,MoSold__11,MoSold__12,YrSold__2007,YrSold__2008,YrSold__2009,YrSold__2010,SaleType__CWD,SaleType__Con,SaleType__ConLD,SaleType__ConLI,SaleType__ConLw,SaleType__New,SaleType__Oth,SaleType__WD,SaleCondition__AdjLand,SaleCondition__Alloca,SaleCondition__Family,SaleCondition__Normal,SaleCondition__Partial
70.0,8750,0.0,5,0,1908,4,8,2,0.29361488627077836,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,14,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,16,0,1,0,0,0,7704.0,0,1,1,7.496404823174137,3.5,4,0,3.0,0,0,14.0,0,1,562.0151958244041,0,1,277,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
73.0,9855,0.0,2,0,1689,3,7,2,0.30863770541415836,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,53,53,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,1,0,0,0,0,0.0,0,1,1,7.669534841136779,1.0,3,0,4.0,0,0,53.0,0,1,551.3480974412386,0,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
137.0,16492,0.0,5,0,1888,2,6,2,0.2965682400416063,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,44,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,1,0,0,0,0,8640.0,0,1,1,7.820200726687431,2.5,4,1,4.0,0,0,44.0,0,0,630.1968465248232,0,1,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
,11214,0.0,4,0,1886,4,10,2,0.2950656951389894,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,8,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,12,0,1,0,0,0,0.0,0,1,1,7.492247246503865,2.5,4,0,3.0,0,0,8.0,0,0,510.4992663834061,0,1,89,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50.0,8600,0.0,3,0,1376,3,7,1,0.3106441714645032,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,69,56,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,0,0,0,0,0.0,0,1,1,7.064695241400801,2.0,3,0,4.0,1,0,69.0,0,1,297.16115360892996,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50.0,6000,0.0,5,0,1183,2,6,1,0.3105144930599258,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21,59,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,12,1,0,0,0,0,2979.0,0,1,1,6.822832787723112,1.5,3,0,,1,0,26.0,0,1,402.6207763237309,0,1,176,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
70.0,5684,0.0,5,0,813,2,5,1,0.3132281110830036,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,48,76,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,0,0,0,0,0,0.0,0,1,0,6.654560815784094,1.0,4,0,,1,0,74.0,0,1,214.12227415862168,0,0,113,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
62.0,70761,0.0,3,0,1533,2,5,2,0.2852884548694169,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,31,31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,1,0,0,0,0,7860.0,0,1,1,7.636628395260131,3.0,4,0,6.0,0,0,31.0,0,1,628.6215725577201,0,1,254,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
,9303,42.0,5,0,1756,3,7,2,0.2944672382874417,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30,11,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,0,1,0,0,0,11129.999999999998,0,1,1,7.3779025204340645,3.5,3,0,,0,0,11.0,0,0,502.8790614185313,0,1,266,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
75.0,9000,0.0,5,0,1590,3,6,2,0.29361488627077836,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,40,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,12,0,1,0,0,0,0.0,0,1,1,7.203757559865302,2.5,4,0,,0,0,1.0,1,0,705.876886647758,0,1,30,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
63.0,9297,0.0,3,0,1728,4,8,2,0.29688223790429896,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,30,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,1,0,0,0,0,14454.000000000002,0,1,1,7.846725247862867,4.0,6,0,,1,0,30.0,0,1,615.9715017691849,0,1,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
80.0,9600,320.0,2,0,1242,3,6,2,0.2989319174997831,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,42,34,34,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0,0,8244.0,0,1,1,7.286580529290343,1.5,3,0,3.0,0,0,34.0,0,1,590.4066574793975,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34.0,4571,0.0,2,0,1344,4,7,3,0.31686727749273425,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25,92,58,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9,0,0,0,0,0,0.0,0,0,1,6.927451349725042,1.0,3,0,,1,0,92.0,0,1,327.01742447182846,0,1,96,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,53227,0.0,5,0,1663,2,6,2,0.28785647540658116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,54,14,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,1,0,0,0,0,13392.0,0,1,1,7.614640901401517,2.0,4,1,8.0,0,0,54.0,0,0,591.2110872055702,0,1,361,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
,5100,0.0,2,0,1666,3,7,1,0.30152089419705747,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,56,83,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,12,0,1,0,0,0,0.0,0,1,1,7.133177197633199,1.0,4,0,4.0,1,0,83.0,0,1,327.01742447182846,0,1,255,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
,7015,161.0,3,0,1203,3,5,1,0.3132281110830036,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,59,59,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0,0,1664.9999999999998,0,1,1,6.8849496423696035,2.0,4,0,3.0,1,0,59.0,0,1,442.20714783674885,0,1,248,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
75.0,8004,110.0,5,0,1935,3,8,2,0.287033543506822,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12,0,1,0,0,0,6528.0,0,1,1,7.462948563575745,3.5,3,0,,0,0,0.0,0,0,609.613953613887,0,1,150,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
60.0,7200,0.0,5,0,1135,3,6,2,0.30266822524021425,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,63,73,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,16,0,1,0,0,0,8960.0,0,1,1,6.712340970501665,2.0,4,0,,1,0,38.0,1,0,628.6215725577201,0,1,256,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60.0,8281,0.0,4,0,864,3,5,1,0.3315075122801953,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25,44,44,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,9,1,0,0,0,0,7776.0,0,1,1,6.7394554525349495,1.0,3,0,1.0,1,0,44.0,0,1,449.2762947809775,0,1,236,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
74.0,11988,0.0,2,0,1660,3,6,1,0.29677192243157025,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,74,13,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9,1,0,0,0,0,2934.0000000000005,0,1,0,7.215099468426023,1.5,3,0,4.0,1,0,69.0,0,1,338.7052983222921,0,1,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60.0,8430,136.0,3,0,1040,3,5,0,0.3094979889989523,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,31,31,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0,0,7392.0,0,1,1,7.010181845089503,2.0,3,0,,0,0,,0,0,,0,1,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
,3072,18.0,5,0,1414,2,6,2,0.2983855754416939,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,0,1,0,0,0,0.0,0,1,1,7.4761456948034715,2.0,4,0,3.0,0,0,2.0,0,0,482.3666301992341,0,1,164,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
85.0,10628,0.0,3,0,1277,2,5,2,0.3004196618090865,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,37,37,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,12,1,0,0,0,0,9336.0,0,1,1,7.331399498152229,2.0,3,0,1.0,0,0,37.0,0,1,588.7967006602125,0,1,176,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
79.0,9480,224.0,5,0,1644,3,7,1,0.30438008748843004,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,65,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9,1,0,0,0,0,3474.0,0,1,1,7.213101840215086,1.5,4,0,8.0,0,0,65.0,0,1,406.271764950874,0,1,168,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
98.0,11428,248.0,5,0,1634,3,7,3,0.2885399811814427,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,40,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12,0,1,0,0,0,0.0,0,1,1,7.743275718691997,2.0,4,0,4.0,0,0,1.0,1,0,845.5004655429174,0,1,44,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
76.0,9291,120.0,5,0,1710,3,7,2,0.29704061770412654,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,30,15,15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,0,0,0,5111.999999999999,0,1,1,7.3237745273605706,2.5,4,0,,0,0,15.0,1,0,572.6152248179296,0,1,214,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
,6820,0.0,3,0,1502,1,4,2,0.2933367080977696,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40,25,25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,0,1,0,0,0,17856.0,0,1,1,7.593603424814465,2.5,4,0,,0,0,25.0,1,0,590.4066574793975,0,1,194,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
92.0,11952,0.0,3,0,1969,3,8,2,0.2965682400416063,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,30,30,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,9,1,0,0,0,0,0.0,0,1,1,7.468955932653868,2.5,3,0,4.0,0,0,30.0,1,0,595.2277820420172,0,1,276,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35.0,3675,80.0,5,0,1072,2,5,2,0.3040701780786134,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,0,1,0,0,0,5508.0,0,1,1,6.648614307553168,2.0,3,0,,0,1,3.0,1,0,587.9911718999726,0,1,28,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
110.0,14977,304.0,5,0,1976,2,7,3,0.2726809085434897,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,0,1,0,0,0,20250.0,0,1,1,8.091673877479456,3.0,4,0,5.0,0,0,1.0,1,0,875.3078400227507,0,1,313,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
41.0,5330,0.0,5,0,1652,2,6,2,0.2884248183953878,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40,7,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,1,0,0,0,14351.999999999998,0,1,1,7.681145747868608,3.0,5,0,,0,0,7.0,1,0,566.9157237563237,0,1,144,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
80.0,8480,0.0,3,0,970,2,5,2,0.3074527714103925,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,30,44,44,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,1,0,0,0,0,5670.000000000001,0,1,1,6.906298579618991,2.0,3,0,,1,0,11.0,0,1,666.0767858296603,0,1,216,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
75.0,13125,215.0,5,0,1493,3,7,2,0.2937691292613128,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,11,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,0,1,0,0,0,11928.0,0,1,1,7.5827320964056355,3.0,4,0,3.0,0,0,11.0,0,0,574.2401782183548,0,1,179,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
105.0,13693,772.0,5,0,2643,3,9,3,0.27670795220082595,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15,0,1,0,0,0,0.0,0,1,1,8.463509843805044,2.5,5,0,4.0,0,0,1.0,0,0,719.4792158558637,0,1,498,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
79.0,10637,336.0,5,0,1718,3,7,3,0.28361183843303656,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12,0,1,0,0,0,19320.0,0,1,1,7.829593124548453,3.0,4,0,4.0,0,0,2.0,1,0,816.78317114398,0,1,252,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50.0,5925,435.0,3,0,1131,2,7,2,0.3197656219540105,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,28,70,7,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,1008.0,0,1,1,6.9795019761638,1.0,3,0,,1,0,12.0,0,1,702.8423036020214,0,1,72,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
98.0,16033,378.0,5,0,1850,3,8,3,0.2809818321427357,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,0,1,0,0,0,18915.0,0,1,1,7.961639025160706,3.0,4,0,4.0,0,0,2.0,0,0,777.4705957173198,0,1,631,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
72.0,11846,562.0,5,0,1792,2,6,3,0.27714869614442234,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,0,1,0,0,0,23505.0,0,1,1,7.91213731576735,3.0,5,0,4.0,0,0,3.0,0,0,851.2047583194864,0,1,255,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50.0,2500,0.0,5,0,1826,4,7,1,0.30266822524021425,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,56,94,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12,0,1,0,0,0,2691.0,0,1,1,7.444232936306443,2.5,5,1,4.0,0,0,94.0,0,1,158.3928657562386,0,1,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32.0,4500,116.0,5,0,1216,2,5,2,0.3009647379749681,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,8,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,0,1,0,0,0,13455.0,0,1,1,7.252743020357859,3.0,3,0,,0,0,8.0,0,1,485.80529469070035,0,1,125,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
,7758,0.0,4,0,999,3,6,1,0.3074527714103925,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,35,45,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,1,0,0,0,0,5291.999999999999,0,1,1,6.9499020642692,2.0,4,0,,1,0,44.0,0,1,361.68942731311853,0,1,132,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
80.0,9600,0.0,4,0,1113,3,5,1,0.3042763980389497,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,59,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,12,1,0,0,0,0,5463.0,0,1,1,7.113812178819454,1.0,4,0,4.0,0,0,59.0,0,1,361.68942731311853,0,1,200,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
79.0,10289,168.0,3,0,1073,3,6,2,0.30247364519676784,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,42,42,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0,0,7524.0,0,1,1,7.057594322547102,2.5,3,0,,0,0,42.0,1,0,579.9155032066361,0,1,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
